Timestamp,FrameID,CameraFPS,CameraWidth,CameraHeight,CameraSize,AlgoInferenceMs,AlgoFPS,AlgoAvgProcMs,AlgoTotalProcMs,AlgoCudaKernelMs,AlgoDroppedFrames,AlgoGpuFree,AlgoGpuTotal,DisplayRenderMs,DisplayLatencyMs,ProcLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,SoC_TotalRAM,SoC_UsedRAM,SoC_CPU1_Util,SoC_CPU2_Util,SoC_CPU3_Util,SoC_CPU4_Util,SoC_CPU1_Freq,SoC_CPU2_Freq,SoC_CPU3_Freq,SoC_CPU4_Freq,PowerSensor0_Power,PowerSensor0_Volt,PowerSensor0_Curr,PowerSensor1_Power,PowerSensor1_Volt,PowerSensor1_Curr,PowerSensor2_Power,PowerSensor2_Volt,PowerSensor2_Curr,PowerSensor3_Power,PowerSensor3_Volt,PowerSensor3_Curr
2026-05-17 21:24:59.178,72,30,320,240,153600,1.64889,9.7823,3.13889,229.139,0,0,0,0,0,0,1.64889,0,1.74978,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.258,73,30,320,240,153600,1.95218,9.81012,3.12285,231.091,0,0,0,0,0,0,1.95224,0,2.53069,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.334,74,30,320,240,153600,5.00653,9.84017,3.14797,236.097,0,0,0,0,0,0,5.00653,0,5.10716,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.414,75,30,320,240,153600,3.80259,9.86941,3.15658,239.9,0,0,0,0,0,0,3.80259,0,3.88161,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,910,50,90,44,90,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.490,76,30,320,240,153600,3.16664,9.9023,3.15671,243.067,0,0,0,0,0,0,3.16664,0,3.26571,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.567,77,30,320,240,153600,4.77486,9.93027,3.17746,247.841,0,0,0,0,0,0,4.77486,0,4.85132,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.646,78,30,320,240,153600,1.5504,9.96169,3.15686,249.392,0,0,0,0,0,0,1.5504,0,1.65957,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.722,79,30,320,240,153600,11.7085,9.97939,3.26375,261.1,0,0,0,0,0,0,11.7085,0,11.8096,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.802,80,30,320,240,153600,1.73015,10.0166,3.24482,262.831,0,0,0,0,0,0,1.73036,0,1.83687,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.878,81,30,320,240,153600,1.62233,10.046,3.22503,264.453,0,0,0,0,0,0,1.62233,0,1.69973,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.954,82,30,320,240,153600,10.2805,10.0639,3.31004,274.733,0,0,0,0,0,0,10.2805,0,10.3705,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:25:00.034,83,30,320,240,153600,1.55348,10.098,3.28913,276.287,0,0,0,0,0,0,1.55348,0,1.74973,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:25:00.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,910,61,82,82,66,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:25:00.110,84,30,320,240,153600,1.57587,10.1258,3.26897,277.863,0,0,0,0,0,0,1.57593,0,1.64942,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
