Timestamp,FrameID,CameraFPS,CameraWidth,CameraHeight,CameraSize,AlgoInferenceMs,AlgoFPS,AlgoAvgProcMs,AlgoTotalProcMs,AlgoCudaKernelMs,AlgoDroppedFrames,AlgoGpuFree,AlgoGpuTotal,DisplayRenderMs,DisplayLatencyMs,ProcLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,SoC_TotalRAM,SoC_UsedRAM,SoC_CPU1_Util,SoC_CPU2_Util,SoC_CPU3_Util,SoC_CPU4_Util,SoC_CPU1_Freq,SoC_CPU2_Freq,SoC_CPU3_Freq,SoC_CPU4_Freq,PowerSensor0_Power,PowerSensor0_Volt,PowerSensor0_Curr,PowerSensor1_Power,PowerSensor1_Volt,PowerSensor1_Curr,PowerSensor2_Power,PowerSensor2_Volt,PowerSensor2_Curr,PowerSensor3_Power,PowerSensor3_Volt,PowerSensor3_Curr
2026-05-17 20:56:18.135,72,30,320,240,153600,1.64098,9.40384,1.71924,125.504,1.60145,0,0,0,0,0,1.64108,0,1.87781,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.880871,0,1.58229,0.0104491
2026-05-17 20:56:18.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1222,96,100,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:18.291,74,30,320,240,153600,1.03799,9.47182,1.70812,128.109,0.998931,0,0,0,0,0,1.03805,0,1.32024,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02428,0.878302,0,1.58229,0.0104491
2026-05-17 20:56:18.367,75,30,320,240,153600,1.37509,9.50666,1.70374,129.484,1.33274,0,0,0,0,0,1.37519,0,1.52009,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03042,0.875092,0,1.58152,0.0104491
2026-05-17 20:56:18.449,76,30,320,240,153600,0.955232,9.52667,1.69402,130.439,0.893772,0,0,0,0,0,0.955284,0,6.86704,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.875573,0,1.58229,0.0104491
2026-05-17 20:56:18.523,77,30,320,240,153600,1.01221,9.56742,1.68527,131.451,0.971534,0,0,0,0,0,1.01226,0,3.78108,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.875573,0,1.58229,0.0104491
2026-05-17 20:56:18.603,78,30,320,240,153600,0.928513,9.59915,1.67569,132.38,0.887366,0,0,0,0,0,0.928616,0,1.04404,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.872202,0,1.58152,0.0104491
2026-05-17 20:56:18.681,79,30,320,240,153600,0.985701,9.62387,1.66707,133.366,0.944919,0,0,0,0,0,0.985805,0,4.98351,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.868189,0,1.58229,0.0104491
2026-05-17 20:56:18.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1223,100,100,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:18.757,80,30,320,240,153600,1.00997,9.66083,1.65896,134.376,0.97091,0,0,0,0,0,1.01002,0,1.10508,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.867868,0,1.58306,0.0104491
2026-05-17 20:56:18.835,81,30,320,240,153600,0.91195,9.69049,1.64985,135.288,0.871688,0,0,0,0,0,0.912001,0,1.02039,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.868671,0,1.58306,0.0104491
2026-05-17 20:56:18.911,82,30,320,240,153600,0.879605,9.72141,1.64057,136.167,0.838406,0,0,0,0,0,0.879657,0,0.964764,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.868671,0,1.58306,0.0104491
2026-05-17 20:56:18.991,83,30,320,240,153600,0.910335,9.74702,1.63187,137.077,0.869918,0,0,0,0,0,0.910387,0,1.16633,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02735,0.867386,0,1.58306,0.0104491
2026-05-17 20:56:19.143,85,30,320,240,153600,0.920335,9.80598,1.61528,138.914,0.879085,0,0,0,0,0,0.920387,0,1.00216,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03425,0.867226,0,1.58229,0.0104491
2026-05-17 20:56:19.240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1223,98,98,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:19.299,87,30,320,240,153600,0.979243,9.85852,1.60093,140.882,0.926898,0,0,0,0,0,0.979295,0,1.38675,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03502,0.873326,0,1.58152,0.0104491
2026-05-17 20:56:19.379,88,30,320,240,153600,1.37003,9.88166,1.59833,142.252,1.33071,0,0,0,0,0,1.37009,0,1.64124,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03502,0.853099,0,1.58229,0.0104491
2026-05-17 20:56:19.457,89,30,320,240,153600,0.883772,9.90687,1.59039,143.135,0.84325,0,0,0,0,0,0.883928,0,0.966117,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.83817,0,1.58306,0.0104491
2026-05-17 20:56:19.533,90,30,320,240,153600,3.31633,9.92694,1.60936,146.452,1.83275,0,0,0,0,0,3.31644,0,7.3218,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.83817,0,1.58306,0.0104491
2026-05-17 20:56:19.611,91,30,320,240,153600,0.916533,9.95881,1.60183,147.368,0.875438,0,0,0,0,0,0.916585,0,1.17435,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02198,0.851976,0,1.58229,0.0104491
